"","team","opr","auto_opr","teleop_opr","auto_opr_ratio","auto_gpc_opr","tele_gpc_opr","rp_opr"
"1","frc1577",86.107084101563,16.0370085220836,45.0078307577729,0.186244937793597,1.27307822098221,11.4873960756005,2.21285929864369
"2","frc2056",83.3166021907336,22.0301527295726,38.0036159975281,0.26441492031972,2.99100075003703,12.2035235659555,3.15795955075563
"3","frc6036",82.1981234471351,20.388947219123,33.3429094220438,0.248046383105522,2.64608399099173,11.0375183428742,0.535207256383141
"4","frc118",76.8539158993955,17.9861472046501,37.3707738916266,0.234030328762878,1.15004316034784,9.23800829977481,2.50516133676118
"5","frc2468",76.3323501893136,19.14135268961,30.1055748249447,0.250763308638305,1.90449281258767,10.1506493046748,2.2984282269441
"6","frc4028",72.9297308354109,18.6161398630002,37.0170770012003,0.255261326893054,2.68046431493319,10.7384595780525,1.67487072239166
"7","frc3663",72.6226022198204,18.3060411191366,43.2654171960491,0.25207085066611,1.58151642942989,9.11442622546807,1.97214031860384
"8","frc1561",67.7096585287094,4.60151936473559,47.3121909820391,0.0679595712742299,1.41290482189017,11.2063257184177,1.89387109281791
"9","frc4903",66.8452757082035,21.1618333085876,36.0229489116695,0.316579340639784,1.41358490987133,7.46279376115588,2.00912230210048
"10","frc324",66.6923211751661,16.9740515051604,42.7043984774897,0.254512831553402,1.27086835353451,10.5779459942939,1.08552886975445
"11","frc78",66.6895655447951,16.4423328583106,39.2355368297325,0.246550306993173,1.24386331557778,8.20532103024703,2.87522900599278
"12","frc3015",66.5628980483884,18.3802492194046,39.4103033079038,0.276133548242489,2.68448678697174,10.018267494392,0.440769127021099
"13","frc2582",63.6701374280101,8.7116044705799,37.2481137881622,0.136824024927382,0.724077157899491,7.19192018950443,2.19374604193153
"14","frc4362",62.6687914731601,17.015075101967,25.5335161397019,0.271507950001784,1.11067155541317,9.04545870486111,1.02683077754401
"15","frc2847",61.987551524645,17.5856011248874,30.2006391103617,0.283695688768989,1.08314947648087,8.39098371806388,1.60568589148813
"16","frc1102",61.9074147575175,13.032533054545,33.7490691236221,0.210516512530713,1.73387670287702,8.15186474229344,1.27321635418634
"17","frc3061",61.6751004391988,9.38413807581475,34.102925630513,0.152154402813919,1.21882578476619,9.10928087587868,0.912216141147416
"18","frc7211",59.4436070908952,16.0390976404043,28.3217917949778,0.269820396596709,0.922377329107346,6.79020893409256,0.640998072110113
"19","frc1574",59.3347306850149,16.3624271095328,29.7287638111794,0.275764748919054,1.70529504299753,8.71859583779571,1.52916369398927
"20","frc972",59.268568819914,10.9193642178415,37.1466146212384,0.184235328020485,2.45273160898706,9.52179301375219,0.798224265728425
"21","frc1481",57.7221022490505,15.3485169452213,25.0321013708898,0.265903637379627,1.57041977438292,8.19897316489163,0.62214253958279
"22","frc862",57.6786237422337,16.4065401140624,28.618085257396,0.284447496309611,1.41727827550906,7.56812429827051,0.734019553395419
"23","frc33",57.234561278191,12.0882886395911,29.3690810098391,0.211206102914556,1.80754931465648,8.71760555229862,1.11145631022734
"24","frc1768",56.837812750208,16.9965191967796,29.3045147967378,0.299035419808927,1.44550206317378,7.93981586181464,1.07238087642398
"25","frc111",56.580108530889,22.9084080944779,23.9480899314642,0.404884484835715,2.9264649830787,8.57455358072969,1.02153656149083
"26","frc254",56.2815114236774,20.5062750328995,22.743006845598,0.364351889531392,2.37165118780597,10.3674682654952,1.24600927781361
"27","frc548",53.7281538462868,5.28776836490491,36.1203279844203,0.0984170865061343,0.978557858336491,8.22875129616864,0.239050253368393
"28","frc687",53.5017042565418,13.319043261313,20.8865421605534,0.248946149405781,1.58599585739186,4.45219365230927,0.994163156243116
"29","frc7563",53.3770332968104,7.01359967835796,32.9101420060896,0.13139733037162,1.35871096894492,6.63660765551952,1.76046166115031
"30","frc1189",52.8799140827108,14.0946925586087,24.2866174576772,0.266541517759709,1.11177070376234,5.30685169319534,2.39236104917283
"31","frc5232",51.9602713184215,3.11510315973831,30.618067382591,0.0599516338290156,0.741190059355259,7.41901350322546,0.927162791246367
"32","frc4373",50.6586603480736,17.7353998609524,22.4535039459227,0.350096108722442,1.76037274478263,5.42758952294215,0.019542957897641
"33","frc2687",50.3640709722155,11.6402481369759,31.1069762289727,0.23112206603389,1.4802509863006,7.90729518293031,1.10074735598935
"34","frc624",50.2701920272904,11.0460482079438,26.6243955767973,0.219733559043244,1.50167107902618,7.16168417572219,1.16372525422937
"35","frc8085",49.8935064835254,8.90786170869593,29.7106769227799,0.178537495889115,1.08832099600857,6.82210077629247,2.09996121398585
"36","frc2220",49.8046514071247,13.2733287237306,21.9326353824635,0.266507812999808,1.26887301053465,7.40138091573097,0.62775588017935
"37","frc9067",49.7170464615061,20.2601970584225,18.8384181567629,0.407510069491138,1.46527877830649,5.66717332078894,0.378323609059425
"38","frc2607",48.980994203627,15.1450872053644,29.9553409661094,0.309203344105312,1.32466939015461,6.51090762587674,1.73769123429422
"39","frc27",48.5079566845181,8.66129836106497,34.8731454264001,0.178554178593742,1.6763001830159,7.21498596465151,0.681297964850466
"40","frc70",48.3108086257079,6.71911545086957,34.4099331602412,0.139080997441514,0.869297350388405,6.71754311992703,2.12154887445379
"41","frc3322",44.2604060860561,11.858019647861,25.1581290577915,0.267914840745141,1.54512237817132,5.77911722624826,0.7861281911203
"42","frc7174",44.2552799965397,11.2592462044624,27.1601886419411,0.254415884507855,1.35643123372529,6.74490973607187,1.16539565359118
"43","frc6328",43.7573598708172,18.794500680596,16.3662421327625,0.42951633133448,2.11106755980955,7.97387593928152,0.342093486147804
"44","frc8724",43.6426766774416,10.8579860924778,21.5167495340816,0.248792854130557,1.30291128950988,6.05148088689454,0.141227382024112
"45","frc7444",42.8154011999128,3.61362164082632,31.8261935379457,0.0844000415634008,-0.434982661033762,3.59833307797008,1.18495187148741
"46","frc6078",42.0322986888449,9.50763177592964,24.1838406080335,0.226198234988583,0.757747746416239,5.55509796967826,1.06328081885378
"47","frc834",41.1210044984343,12.8493050521921,24.2924489426894,0.312475466222655,1.17273624942283,6.61283551460948,0.454640288454311
"48","frc9101",40.749615204935,8.75565130928821,27.2531859062088,0.214864637745778,0.348071969916219,5.89147147265955,0.00973826490411633
"49","frc2202",40.5411492088869,6.30645222821114,20.1257083966368,0.155556819460577,0.739426515650034,4.69105521409552,1.39197610462004
"50","frc5635",39.971760706832,11.7696481255269,11.3076282095614,0.294449078984785,0.999727237614207,4.1054662990218,0.767371612117736
"51","frc8159",38.6179290861776,11.3177154115919,16.7849581312196,0.293068936615838,0.694306653561586,2.28934477636249,0.250825933410536
"52","frc1619",37.6787215336857,15.9253884057196,16.7618302165516,0.422662653017086,1.00349101834683,5.02645288799028,0.559476142823083
"53","frc4476",36.8418665982715,9.49616803243318,14.7682022073125,0.257754802056602,0.748807867273621,6.1359606303741,1.01088557685396
"54","frc5809",34.1464661184779,1.73201772054405,28.1926926390882,0.0507231909309288,0.519329685770804,5.08808159852544,0.210918741500696
"55","frc3130",33.9294763397452,3.41456203263239,17.8624992814358,0.100637038969934,0.593443933989154,5.45488844545081,0.348544543668576
"56","frc2106",33.5851229728136,8.2157444568493,20.2954742054403,0.244624516143644,1.16540086439287,5.7860531774301,-0.323767249577726
"57","frc1700",33.0392897212402,5.58780046305244,16.5196813080583,0.169125925835511,0.61997438053423,5.54930168187536,-0.639909583584187
"58","frc2875",32.6470987022111,2.20921354218124,26.7273509596589,0.0676695213357999,0.832556143059568,4.37181373601814,0.152617698886312
