"","team","opr","auto_opr","teleop_opr","auto_opr_ratio","auto_gpc_opr","tele_gpc_opr","rp_opr"
"1","frc4522",67.9441315162144,15.3894578648681,35.8337756214239,0.226501649538275,1.83151997908605,8.12849330907521,2.23663270338095
"2","frc3478",58.0602744799732,16.8680171875613,30.9634108744629,0.290525963554988,1.03817595352411,6.77782342860395,1.74504293768765
"3","frc16",57.0841574899654,10.9354997697013,31.4238732829618,0.191568033068082,0.817272715595809,6.78390796485269,2.10721699022754
"4","frc3039",56.5152521919036,16.3528096687365,27.4365658257297,0.289352148924485,1.57611052864034,6.54390174250756,1.65010339960169
"5","frc4635",51.7688058892784,8.99632866139374,30.7717660556071,0.173778948671036,1.23324052047712,7.40472434930466,1.56670370496004
"6","frc2992",49.8794286327177,11.1961383234018,28.9813605261267,0.224464045204758,0.687204080395584,6.26615872807916,1.54569585096909
"7","frc1622",48.4382487904109,11.9252912211438,27.7000811740286,0.246195754779322,1.05353745453954,6.43724484689744,1.20947797341755
"8","frc3937",46.7929730749443,11.3150963243435,24.7431635344803,0.241811870047691,0.9816000371041,7.40834130846427,0.847742197076943
"9","frc456",41.0774641238398,12.0085935630675,21.9120576919417,0.292340187477594,1.24504896155379,4.44761371519334,1.06931464218179
"10","frc8044",39.6609557104257,11.5218856294053,19.0087088051705,0.290509530671156,1.20349123414669,4.96579061933079,0.906956442143674
"11","frc1592",39.6118485742886,6.86365638256571,20.691512662049,0.173272811787451,0.86818466763567,5.48014961292406,0.894964172340714
"12","frc3616",39.222478936975,9.23339314442264,23.2996683523458,0.235410749005931,0.962335847135726,6.07546476125756,0.675004912188638
"13","frc364",37.1677148698631,6.47718178478738,23.7071433755234,0.174269034495831,0.915293558316032,4.54786484080645,0.797051464807972
"14","frc2080",35.8941990921534,7.56587519218269,23.8628518794545,0.210782671950928,0.570572907633735,4.52557846517381,0.562295414556664
"15","frc1912",35.8387688782763,8.317676311705,19.6179439746687,0.232085994358661,0.773606092968886,3.81548693876723,0.501113155581794
"16","frc2183",34.3164503452631,10.8341261989203,17.0838814638183,0.315712321347823,0.735563366364881,5.92187920434565,0.897736359079364
"17","frc8808",30.3082220215471,7.96786081665025,15.9808211277899,0.262894366122356,0.935804818607656,3.92841742758681,0.712992914847083
"18","frc8732",30.2047699676224,8.19669061486761,15.1007353287194,0.271370734610922,0.692780512541738,3.65983875923998,1.139939474102
"19","frc6068",29.9698084695088,9.42670816461117,18.929674021623,0.314540153775152,1.19915784438762,5.04607707837175,0.535545569301281
"20","frc4087",29.8640438273105,10.7324170637342,16.9307437915231,0.359375881102861,0.894724294634881,2.16850760421189,0.836152637116423
"21","frc7094",29.4737765043855,8.80340706289406,15.2312033028092,0.298686090042929,1.2727298129431,4.23203192475669,0.43289234255033
"22","frc5997",24.6287412239323,7.1135013173715,13.8615550337072,0.288829268726862,0.941003950892627,4.60346620923119,0.243268098330982
"23","frc2221",24.2058335524909,7.44755424214749,11.597172657706,0.307676008181966,0.514908614993027,2.38541126478466,0.116806886071159
"24","frc1421",23.9434976590374,6.28672189998559,18.3199329850586,0.262564892962189,0.453567558043652,2.98016627046696,0.375039185834324
"25","frc4107",23.6016980567567,8.82891256872524,13.0598707367822,0.374079549170306,0.94314141662495,2.36868648191641,-0.209667131289917
"26","frc8118",23.3560649249199,3.24628455169335,13.33532775728,0.138991074144074,0.0722985608692725,2.99840519164971,0.345736450574367
"27","frc5863",21.1725189756509,8.40935249862829,11.4372063544769,0.397182428236306,0.759062397528176,2.70302627665286,0.430658278281185
"28","frc9240",18.6128690057365,6.65230561589934,7.39735567882919,0.357403558465334,0.313973765217731,2.49468746370244,0.674194101284959
"29","frc3468",18.5221567540585,7.3159485253822,10.5368776973138,0.394983620024657,1.08010405332561,2.27417579333749,0.0886023989262637
"30","frc1818",18.1220610168543,2.33609168994234,14.1572147766565,0.128908720027467,0.367586043385653,1.912095553968,-0.09230350776332
"31","frc3753",18.0680509797833,5.54714438885244,8.45007217861295,0.307013988119651,0.271208649371279,2.69345521301981,-0.0181311325403237
"32","frc5971",15.9333658797726,6.94680786063299,6.950412640455,0.435991234560926,0.00142641849998672,1.5830807658111,0.291705984703779
"33","frc9309",15.869317659932,1.3246816445579,9.91954375483061,0.0834743920907542,0.15453898954351,1.83423343348535,-0.123831942438591
"34","frc9153",15.0632277520992,2.96734208117881,8.66725536271326,0.196992446108722,0.502895951460576,2.39971855432423,-0.103385297342215
"35","frc3606",13.7609929090022,2.97829743046262,11.8792245027552,0.216430416769873,0.116262591771068,1.20301233591211,0.395393199987293
"36","frc7661",9.14118475126984,0.283331911067231,6.63104969056471,0.0309950973289181,-0.0713423360233132,1.50674937631604,-0.575657664582358
"37","frc7288",6.21571034675312,4.17803261268391,0.0796124227914432,0.672172990632739,0.575427202953971,1.40523221213035,-0.105205422696924
"38","frc5965",5.77816200759809,1.53311496016731,3.00172812233377,0.265329175289879,0.64012451701899,0.960471113241274,-0.148295654537694
"39","frc5785",4.74410649081833,-2.57353675034239,4.67431164154189,-0.542470274502307,-0.374143533709818,-0.0380368063675626,-0.288835422255485
